order_item_id,transaction_id,product_id,quantity,unit_price,total_amount
ITEM_00025176,TRANS_008319,PROD_1758,4,86.99,347.96
ITEM_00025177,TRANS_008320,PROD_0777,4,46.39,185.56
ITEM_00025178,TRANS_008321,PROD_1362,1,70.12,70.12
ITEM_00025179,TRANS_008322,PROD_0758,3,41.93,125.79
ITEM_00025180,TRANS_008322,PROD_1661,3,1028.4,3085.2
ITEM_00025181,TRANS_008323,PROD_1401,3,36.92,110.76
ITEM_00025182,TRANS_008323,PROD_1746,2,178.25,356.5
ITEM_00025183,TRANS_008323,PROD_1806,4,42.41,169.64
ITEM_00025184,TRANS_008323,PROD_0164,1,129.36,129.36
ITEM_00025185,TRANS_008323,PROD_0553,3,19.92,59.76
ITEM_00025186,TRANS_008324,PROD_0788,3,334.39,1003.17
ITEM_00025187,TRANS_008324,PROD_1405,4,64.96,259.84
ITEM_00025188,TRANS_008324,PROD_0156,1,503.46,503.46
ITEM_00025189,TRANS_008324,PROD_0657,4,38.56,154.24
ITEM_00025190,TRANS_008324,PROD_1975,1,901.4,901.4
ITEM_00025191,TRANS_008325,PROD_0719,3,74.45,223.35
ITEM_00025192,TRANS_008326,PROD_1005,2,93.06,186.12
ITEM_00025193,TRANS_008326,PROD_1977,3,153.55,460.65
ITEM_00025194,TRANS_008326,PROD_0722,2,129.88,259.76
ITEM_00025195,TRANS_008326,PROD_1263,1,25.5,25.5
ITEM_00025196,TRANS_008327,PROD_1456,1,94.03,94.03
ITEM_00025197,TRANS_008327,PROD_1540,4,271.86,1087.44
ITEM_00025198,TRANS_008327,PROD_0800,2,98.36,196.72
ITEM_00025199,TRANS_008327,PROD_1176,3,587.63,1762.89
ITEM_00025200,TRANS_008327,PROD_0283,2,457.46,914.92
ITEM_00025201,TRANS_008328,PROD_0817,1,102.31,102.31
ITEM_00025202,TRANS_008328,PROD_0432,2,63.09,126.18
ITEM_00025203,TRANS_008328,PROD_1901,3,160.67,482.01
ITEM_00025204,TRANS_008329,PROD_0952,3,94.13,282.39
ITEM_00025205,TRANS_008330,PROD_0812,4,195.79,783.16
ITEM_00025206,TRANS_008330,PROD_0122,2,80.62,161.24
ITEM_00025207,TRANS_008331,PROD_1375,3,71.77,215.31
ITEM_00025208,TRANS_008332,PROD_0014,2,248.65,497.3
ITEM_00025209,TRANS_008332,PROD_0859,3,397.15,1191.45
ITEM_00025210,TRANS_008332,PROD_1284,1,57.32,57.32
ITEM_00025211,TRANS_008333,PROD_0779,3,90.61,271.83
ITEM_00025212,TRANS_008333,PROD_1119,4,62.19,248.76
ITEM_00025213,TRANS_008333,PROD_0809,1,67.68,67.68
ITEM_00025214,TRANS_008334,PROD_0397,2,120.75,241.5
ITEM_00025215,TRANS_008335,PROD_1001,3,103.44,310.32
ITEM_00025216,TRANS_008335,PROD_1762,3,24.97,74.91
ITEM_00025217,TRANS_008335,PROD_1889,2,116.74,233.48
ITEM_00025218,TRANS_008335,PROD_0413,1,12.44,12.44
ITEM_00025219,TRANS_008335,PROD_1996,1,1384.69,1384.69
ITEM_00025220,TRANS_008335,PROD_0649,1,49.65,49.65
ITEM_00025221,TRANS_008336,PROD_1573,4,77.39,309.56
ITEM_00025222,TRANS_008336,PROD_1912,4,5.67,22.68
ITEM_00025223,TRANS_008336,PROD_0184,3,87.37,262.11
ITEM_00025224,TRANS_008336,PROD_0271,4,126.36,505.44
ITEM_00025225,TRANS_008336,PROD_1454,1,937.39,937.39
ITEM_00025226,TRANS_008336,PROD_1903,1,160.85,160.85
ITEM_00025227,TRANS_008336,PROD_1759,4,1075.85,4303.4
ITEM_00025228,TRANS_008336,PROD_1271,2,61.94,123.88
ITEM_00025229,TRANS_008336,PROD_0330,2,1243.13,2486.26
ITEM_00025230,TRANS_008337,PROD_0515,3,41.77,125.31
ITEM_00025231,TRANS_008337,PROD_1908,2,27.4,54.8
ITEM_00025232,TRANS_008338,PROD_1710,4,42.11,168.44
ITEM_00025233,TRANS_008338,PROD_1864,3,23.69,71.07
ITEM_00025234,TRANS_008338,PROD_0235,1,117.66,117.66
ITEM_00025235,TRANS_008338,PROD_0706,3,169.22,507.66
ITEM_00025236,TRANS_008339,PROD_0237,3,1190.29,3570.87
ITEM_00025237,TRANS_008339,PROD_1531,3,148.57,445.71
ITEM_00025238,TRANS_008339,PROD_1659,3,133.81,401.43
ITEM_00025239,TRANS_008340,PROD_1198,1,14.54,14.54
ITEM_00025240,TRANS_008340,PROD_1096,4,144.43,577.72
ITEM_00025241,TRANS_008340,PROD_1042,2,1474.26,2948.52
ITEM_00025242,TRANS_008340,PROD_1067,1,91.3,91.3
ITEM_00025243,TRANS_008340,PROD_0747,1,203.09,203.09
ITEM_00025244,TRANS_008341,PROD_0143,4,41.04,164.16
ITEM_00025245,TRANS_008342,PROD_1109,3,123.31,369.93
ITEM_00025246,TRANS_008342,PROD_0733,1,135.36,135.36
ITEM_00025247,TRANS_008343,PROD_1057,1,182.68,182.68
ITEM_00025248,TRANS_008343,PROD_0570,3,75.0,225.0
ITEM_00025249,TRANS_008344,PROD_0680,2,141.36,282.72
ITEM_00025250,TRANS_008344,PROD_1528,1,43.43,43.43
ITEM_00025251,TRANS_008344,PROD_0211,1,1200.21,1200.21
ITEM_00025252,TRANS_008344,PROD_0709,1,120.85,120.85
ITEM_00025253,TRANS_008344,PROD_1426,1,69.06,69.06
ITEM_00025254,TRANS_008344,PROD_0312,3,81.46,244.38
ITEM_00025255,TRANS_008344,PROD_0254,2,137.93,275.86
ITEM_00025256,TRANS_008345,PROD_1964,3,43.2,129.6
ITEM_00025257,TRANS_008345,PROD_1150,2,26.14,52.28
ITEM_00025258,TRANS_008345,PROD_1510,3,26.15,78.45
ITEM_00025259,TRANS_008345,PROD_1582,2,174.66,349.32
ITEM_00025260,TRANS_008345,PROD_1349,1,56.24,56.24
ITEM_00025261,TRANS_008346,PROD_0261,4,193.75,775.0
ITEM_00025262,TRANS_008346,PROD_1326,4,125.19,500.76
ITEM_00025263,TRANS_008346,PROD_0664,4,413.92,1655.68
ITEM_00025264,TRANS_008347,PROD_1792,4,71.45,285.8
ITEM_00025265,TRANS_008347,PROD_1354,2,244.86,489.72
ITEM_00025266,TRANS_008347,PROD_0611,2,58.21,116.42
ITEM_00025267,TRANS_008347,PROD_1638,1,728.31,728.31
ITEM_00025268,TRANS_008347,PROD_0241,3,1278.96,3836.88
ITEM_00025269,TRANS_008347,PROD_0711,3,93.15,279.45
ITEM_00025270,TRANS_008347,PROD_1265,1,1255.57,1255.57
ITEM_00025271,TRANS_008347,PROD_1217,4,50.44,201.76
ITEM_00025272,TRANS_008348,PROD_1919,3,156.85,470.55
ITEM_00025273,TRANS_008348,PROD_1143,2,102.77,205.54
ITEM_00025274,TRANS_008348,PROD_0787,4,1485.58,5942.32
ITEM_00025275,TRANS_008349,PROD_1617,4,1039.89,4159.56
ITEM_00025276,TRANS_008349,PROD_0210,4,90.58,362.32
ITEM_00025277,TRANS_008350,PROD_0125,2,158.07,316.14
ITEM_00025278,TRANS_008350,PROD_0851,2,378.48,756.96
ITEM_00025279,TRANS_008350,PROD_1302,4,54.48,217.92
ITEM_00025280,TRANS_008350,PROD_0287,4,90.75,363.0
ITEM_00025281,TRANS_008351,PROD_1182,4,475.88,1903.52
ITEM_00025282,TRANS_008351,PROD_0269,3,120.27,360.81
ITEM_00025283,TRANS_008351,PROD_1835,4,141.06,564.24
ITEM_00025284,TRANS_008351,PROD_0851,2,378.48,756.96
ITEM_00025285,TRANS_008352,PROD_1551,3,34.85,104.55
ITEM_00025286,TRANS_008353,PROD_1204,3,11.23,33.69
ITEM_00025287,TRANS_008353,PROD_0203,2,409.74,819.48
ITEM_00025288,TRANS_008354,PROD_0432,2,63.09,126.18
ITEM_00025289,TRANS_008354,PROD_1759,3,1075.85,3227.55
ITEM_00025290,TRANS_008354,PROD_0319,1,168.03,168.03
ITEM_00025291,TRANS_008354,PROD_0252,1,10.53,10.53
ITEM_00025292,TRANS_008354,PROD_0285,2,28.93,57.86
ITEM_00025293,TRANS_008355,PROD_0897,1,198.51,198.51
ITEM_00025294,TRANS_008355,PROD_1960,3,24.7,74.1
ITEM_00025295,TRANS_008355,PROD_0406,1,24.7,24.7
ITEM_00025296,TRANS_008355,PROD_1184,3,17.2,51.6
ITEM_00025297,TRANS_008356,PROD_1497,4,47.65,190.6
ITEM_00025298,TRANS_008356,PROD_0854,3,422.03,1266.09
ITEM_00025299,TRANS_008356,PROD_0663,1,169.0,169.0
ITEM_00025300,TRANS_008356,PROD_1090,3,91.95,275.85
ITEM_00025301,TRANS_008357,PROD_0077,2,56.35,112.7
ITEM_00025302,TRANS_008358,PROD_1790,4,1395.26,5581.04
ITEM_00025303,TRANS_008358,PROD_1638,3,728.31,2184.93
ITEM_00025304,TRANS_008359,PROD_0015,4,52.17,208.68
ITEM_00025305,TRANS_008359,PROD_1200,3,162.67,488.01
ITEM_00025306,TRANS_008360,PROD_0149,4,8.22,32.88
ITEM_00025307,TRANS_008360,PROD_1188,2,235.32,470.64
ITEM_00025308,TRANS_008360,PROD_1048,4,54.77,219.08
ITEM_00025309,TRANS_008360,PROD_0270,3,158.99,476.97
ITEM_00025310,TRANS_008361,PROD_0958,2,58.61,117.22
ITEM_00025311,TRANS_008361,PROD_1960,3,24.7,74.1
ITEM_00025312,TRANS_008361,PROD_0180,2,184.94,369.88
ITEM_00025313,TRANS_008361,PROD_0049,3,845.51,2536.53
ITEM_00025314,TRANS_008361,PROD_0707,4,36.81,147.24
ITEM_00025315,TRANS_008362,PROD_0566,4,14.4,57.6
ITEM_00025316,TRANS_008363,PROD_1315,3,306.19,918.57
ITEM_00025317,TRANS_008363,PROD_0678,1,1187.1,1187.1
ITEM_00025318,TRANS_008363,PROD_1753,3,12.86,38.58
ITEM_00025319,TRANS_008363,PROD_0443,3,530.12,1590.36
ITEM_00025320,TRANS_008363,PROD_0256,4,1369.13,5476.52
ITEM_00025321,TRANS_008364,PROD_1879,2,77.83,155.66
ITEM_00025322,TRANS_008364,PROD_1792,1,71.45,71.45
ITEM_00025323,TRANS_008364,PROD_1812,3,22.75,68.25
ITEM_00025324,TRANS_008365,PROD_0030,2,378.11,756.22
ITEM_00025325,TRANS_008366,PROD_0674,1,9.86,9.86
ITEM_00025326,TRANS_008367,PROD_0846,1,16.19,16.19
ITEM_00025327,TRANS_008368,PROD_1012,3,37.65,112.95
ITEM_00025328,TRANS_008368,PROD_1929,3,140.4,421.2
ITEM_00025329,TRANS_008368,PROD_0887,4,16.13,64.52
ITEM_00025330,TRANS_008369,PROD_0678,1,1187.1,1187.1
ITEM_00025331,TRANS_008370,PROD_1549,2,17.41,34.82
ITEM_00025332,TRANS_008370,PROD_1307,3,127.82,383.46
ITEM_00025333,TRANS_008370,PROD_1461,3,168.12,504.36
ITEM_00025334,TRANS_008371,PROD_0766,2,96.37,192.74
ITEM_00025335,TRANS_008372,PROD_0599,1,136.96,136.96
ITEM_00025336,TRANS_008372,PROD_1358,4,41.33,165.32
ITEM_00025337,TRANS_008372,PROD_0770,2,90.4,180.8
ITEM_00025338,TRANS_008373,PROD_0045,3,283.58,850.74
ITEM_00025339,TRANS_008373,PROD_1588,2,56.2,112.4
ITEM_00025340,TRANS_008373,PROD_1376,2,97.45,194.9
ITEM_00025341,TRANS_008373,PROD_1817,1,450.56,450.56
ITEM_00025342,TRANS_008373,PROD_0300,3,724.43,2173.29
ITEM_00025343,TRANS_008373,PROD_1831,3,28.71,86.13
ITEM_00025344,TRANS_008373,PROD_1413,2,60.04,120.08
ITEM_00025345,TRANS_008374,PROD_1236,4,29.96,119.84
ITEM_00025346,TRANS_008374,PROD_1532,2,31.15,62.3
ITEM_00025347,TRANS_008374,PROD_1742,4,58.82,235.28
ITEM_00025348,TRANS_008374,PROD_1456,4,94.03,376.12
ITEM_00025349,TRANS_008374,PROD_1327,4,93.09,372.36
ITEM_00025350,TRANS_008375,PROD_1088,4,37.21,148.84
ITEM_00025351,TRANS_008375,PROD_1466,4,46.21,184.84
ITEM_00025352,TRANS_008375,PROD_0093,2,145.68,291.36
ITEM_00025353,TRANS_008376,PROD_0114,3,80.6,241.8
ITEM_00025354,TRANS_008376,PROD_0110,2,21.82,43.64
ITEM_00025355,TRANS_008377,PROD_1437,2,25.45,50.9
ITEM_00025356,TRANS_008377,PROD_1610,2,20.44,40.88
ITEM_00025357,TRANS_008377,PROD_1812,4,22.75,91.0
ITEM_00025358,TRANS_008377,PROD_1242,3,433.52,1300.56
ITEM_00025359,TRANS_008378,PROD_1729,3,87.93,263.79
ITEM_00025360,TRANS_008378,PROD_0615,1,177.69,177.69
ITEM_00025361,TRANS_008378,PROD_1399,3,74.3,222.9
ITEM_00025362,TRANS_008378,PROD_0525,3,56.9,170.7
ITEM_00025363,TRANS_008378,PROD_0563,3,59.0,177.0
ITEM_00025364,TRANS_008379,PROD_0967,4,15.71,62.84
ITEM_00025365,TRANS_008379,PROD_0221,3,25.62,76.86
ITEM_00025366,TRANS_008379,PROD_0409,1,32.43,32.43
ITEM_00025367,TRANS_008379,PROD_0638,3,98.64,295.92
ITEM_00025368,TRANS_008379,PROD_1181,2,88.93,177.86
ITEM_00025369,TRANS_008380,PROD_0078,2,1297.79,2595.58
ITEM_00025370,TRANS_008381,PROD_1090,1,91.95,91.95
ITEM_00025371,TRANS_008381,PROD_1636,2,671.81,1343.62
ITEM_00025372,TRANS_008382,PROD_0290,3,9.01,27.03
ITEM_00025373,TRANS_008382,PROD_1974,3,1290.36,3871.08
ITEM_00025374,TRANS_008382,PROD_0926,1,9.17,9.17
ITEM_00025375,TRANS_008382,PROD_0444,2,94.53,189.06
ITEM_00025376,TRANS_008383,PROD_0207,3,16.58,49.74
ITEM_00025377,TRANS_008383,PROD_0693,2,90.16,180.32
ITEM_00025378,TRANS_008384,PROD_0381,2,79.59,159.18
ITEM_00025379,TRANS_008384,PROD_0036,2,90.73,181.46
ITEM_00025380,TRANS_008384,PROD_1812,1,22.75,22.75
ITEM_00025381,TRANS_008384,PROD_1921,2,98.34,196.68
ITEM_00025382,TRANS_008384,PROD_0838,3,53.36,160.08
ITEM_00025383,TRANS_008384,PROD_0634,1,973.27,973.27
ITEM_00025384,TRANS_008384,PROD_1040,2,57.3,114.6
ITEM_00025385,TRANS_008385,PROD_0029,4,86.42,345.68
ITEM_00025386,TRANS_008386,PROD_0643,2,24.67,49.34
ITEM_00025387,TRANS_008386,PROD_0016,4,242.39,969.56
ITEM_00025388,TRANS_008387,PROD_1292,2,39.08,78.16
ITEM_00025389,TRANS_008387,PROD_1951,4,628.09,2512.36
ITEM_00025390,TRANS_008388,PROD_1988,3,97.54,292.62
ITEM_00025391,TRANS_008388,PROD_1328,4,27.91,111.64
ITEM_00025392,TRANS_008388,PROD_1001,4,103.44,413.76
ITEM_00025393,TRANS_008388,PROD_0352,2,946.4,1892.8
ITEM_00025394,TRANS_008389,PROD_1037,4,82.03,328.12
ITEM_00025395,TRANS_008390,PROD_1842,3,74.29,222.87
ITEM_00025396,TRANS_008391,PROD_0816,1,83.72,83.72
ITEM_00025397,TRANS_008391,PROD_1551,2,34.85,69.7
ITEM_00025398,TRANS_008391,PROD_1001,3,103.44,310.32
ITEM_00025399,TRANS_008392,PROD_0507,4,44.27,177.08
ITEM_00025400,TRANS_008392,PROD_0492,4,98.97,395.88
ITEM_00025401,TRANS_008392,PROD_1564,4,194.42,777.68
ITEM_00025402,TRANS_008392,PROD_0436,4,97.3,389.2
ITEM_00025403,TRANS_008393,PROD_1277,1,135.66,135.66
ITEM_00025404,TRANS_008393,PROD_0664,3,413.92,1241.76
ITEM_00025405,TRANS_008393,PROD_0376,2,129.58,259.16
ITEM_00025406,TRANS_008393,PROD_0783,3,89.49,268.47
ITEM_00025407,TRANS_008394,PROD_0105,1,370.59,370.59
ITEM_00025408,TRANS_008394,PROD_1487,2,69.94,139.88
ITEM_00025409,TRANS_008395,PROD_1347,1,134.03,134.03
ITEM_00025410,TRANS_008396,PROD_0958,3,58.61,175.83
ITEM_00025411,TRANS_008396,PROD_0733,1,135.36,135.36
ITEM_00025412,TRANS_008396,PROD_1936,1,34.13,34.13
ITEM_00025413,TRANS_008397,PROD_1373,1,48.77,48.77
ITEM_00025414,TRANS_008397,PROD_1164,1,97.07,97.07
ITEM_00025415,TRANS_008397,PROD_0307,3,327.29,981.87
ITEM_00025416,TRANS_008397,PROD_0155,2,144.38,288.76
ITEM_00025417,TRANS_008398,PROD_1668,4,14.03,56.12
ITEM_00025418,TRANS_008398,PROD_0526,1,188.86,188.86
ITEM_00025419,TRANS_008398,PROD_0053,4,7.91,31.64
ITEM_00025420,TRANS_008399,PROD_0277,2,50.25,100.5
ITEM_00025421,TRANS_008399,PROD_1167,1,386.18,386.18
ITEM_00025422,TRANS_008399,PROD_0566,2,14.4,28.8
ITEM_00025423,TRANS_008399,PROD_0319,2,168.03,336.06
ITEM_00025424,TRANS_008400,PROD_0517,2,74.84,149.68
ITEM_00025425,TRANS_008400,PROD_1099,2,90.57,181.14
ITEM_00025426,TRANS_008400,PROD_1049,2,21.52,43.04
ITEM_00025427,TRANS_008400,PROD_1221,1,92.44,92.44
ITEM_00025428,TRANS_008400,PROD_0993,1,80.47,80.47
ITEM_00025429,TRANS_008401,PROD_0494,3,803.22,2409.66
ITEM_00025430,TRANS_008402,PROD_1176,2,587.63,1175.26
ITEM_00025431,TRANS_008402,PROD_0069,2,96.27,192.54
ITEM_00025432,TRANS_008403,PROD_0776,3,1340.06,4020.18
ITEM_00025433,TRANS_008403,PROD_0095,4,26.46,105.84
ITEM_00025434,TRANS_008403,PROD_1394,4,132.04,528.16
ITEM_00025435,TRANS_008403,PROD_0857,3,110.13,330.39
ITEM_00025436,TRANS_008403,PROD_1723,3,23.97,71.91
ITEM_00025437,TRANS_008404,PROD_1743,4,95.55,382.2
ITEM_00025438,TRANS_008405,PROD_1545,4,103.13,412.52
ITEM_00025439,TRANS_008405,PROD_0050,1,83.42,83.42
ITEM_00025440,TRANS_008406,PROD_1695,3,109.67,329.01
ITEM_00025441,TRANS_008406,PROD_1635,3,93.54,280.62
ITEM_00025442,TRANS_008406,PROD_0759,1,19.68,19.68
ITEM_00025443,TRANS_008406,PROD_1894,4,112.02,448.08
ITEM_00025444,TRANS_008406,PROD_0136,3,93.08,279.24
ITEM_00025445,TRANS_008406,PROD_0428,1,440.13,440.13
ITEM_00025446,TRANS_008407,PROD_1216,2,164.7,329.4
ITEM_00025447,TRANS_008407,PROD_1163,2,85.25,170.5
ITEM_00025448,TRANS_008407,PROD_0493,2,116.28,232.56
ITEM_00025449,TRANS_008407,PROD_1942,2,174.32,348.64
ITEM_00025450,TRANS_008408,PROD_0887,4,16.13,64.52
ITEM_00025451,TRANS_008408,PROD_0112,4,56.06,224.24
ITEM_00025452,TRANS_008409,PROD_1564,4,194.42,777.68
ITEM_00025453,TRANS_008409,PROD_0682,2,28.5,57.0
ITEM_00025454,TRANS_008410,PROD_0143,1,41.04,41.04
ITEM_00025455,TRANS_008410,PROD_0445,4,107.67,430.68
ITEM_00025456,TRANS_008411,PROD_0741,3,237.8,713.4
ITEM_00025457,TRANS_008411,PROD_0502,3,9.88,29.64
ITEM_00025458,TRANS_008412,PROD_0297,2,29.38,58.76
ITEM_00025459,TRANS_008412,PROD_1007,3,250.17,750.51
ITEM_00025460,TRANS_008413,PROD_0192,1,17.79,17.79
ITEM_00025461,TRANS_008413,PROD_0417,2,22.33,44.66
ITEM_00025462,TRANS_008414,PROD_0942,4,108.4,433.6
ITEM_00025463,TRANS_008414,PROD_1700,2,125.9,251.8
ITEM_00025464,TRANS_008415,PROD_0297,3,29.38,88.14
ITEM_00025465,TRANS_008415,PROD_0335,4,69.67,278.68
ITEM_00025466,TRANS_008415,PROD_1371,3,135.26,405.78
ITEM_00025467,TRANS_008415,PROD_0943,3,140.68,422.04
ITEM_00025468,TRANS_008416,PROD_1608,4,85.29,341.16
ITEM_00025469,TRANS_008417,PROD_1595,4,84.37,337.48
ITEM_00025470,TRANS_008417,PROD_1452,1,86.54,86.54
ITEM_00025471,TRANS_008417,PROD_1688,1,402.8,402.8
ITEM_00025472,TRANS_008417,PROD_0049,4,845.51,3382.04
ITEM_00025473,TRANS_008418,PROD_1892,4,1246.1,4984.4
ITEM_00025474,TRANS_008418,PROD_1179,4,337.42,1349.68
ITEM_00025475,TRANS_008418,PROD_0530,3,67.24,201.72
ITEM_00025476,TRANS_008419,PROD_0033,1,84.16,84.16
ITEM_00025477,TRANS_008419,PROD_1589,3,441.66,1324.98
ITEM_00025478,TRANS_008420,PROD_1034,4,84.32,337.28
ITEM_00025479,TRANS_008421,PROD_0081,1,306.83,306.83
ITEM_00025480,TRANS_008422,PROD_1197,1,47.88,47.88
ITEM_00025481,TRANS_008422,PROD_1852,2,870.37,1740.74
ITEM_00025482,TRANS_008423,PROD_0676,1,58.88,58.88
ITEM_00025483,TRANS_008424,PROD_0642,1,1439.04,1439.04
ITEM_00025484,TRANS_008424,PROD_1653,3,92.26,276.78
ITEM_00025485,TRANS_008425,PROD_1805,2,35.06,70.12
ITEM_00025486,TRANS_008425,PROD_0474,1,495.12,495.12
ITEM_00025487,TRANS_008425,PROD_1170,2,104.13,208.26
ITEM_00025488,TRANS_008425,PROD_1270,3,353.17,1059.51
ITEM_00025489,TRANS_008425,PROD_1270,1,353.17,353.17
ITEM_00025490,TRANS_008425,PROD_0697,4,1496.5,5986.0
ITEM_00025491,TRANS_008426,PROD_0656,1,87.1,87.1
ITEM_00025492,TRANS_008426,PROD_1924,1,864.9,864.9
ITEM_00025493,TRANS_008426,PROD_1328,2,27.91,55.82
ITEM_00025494,TRANS_008427,PROD_1606,3,97.69,293.07
ITEM_00025495,TRANS_008428,PROD_1350,2,66.95,133.9
ITEM_00025496,TRANS_008428,PROD_1488,4,72.71,290.84
ITEM_00025497,TRANS_008428,PROD_1155,2,77.22,154.44
ITEM_00025498,TRANS_008428,PROD_1835,1,141.06,141.06
ITEM_00025499,TRANS_008428,PROD_1551,2,34.85,69.7
ITEM_00025500,TRANS_008428,PROD_1230,4,170.69,682.76
ITEM_00025501,TRANS_008428,PROD_1659,4,133.81,535.24
ITEM_00025502,TRANS_008428,PROD_0501,3,487.12,1461.36
ITEM_00025503,TRANS_008429,PROD_0970,1,81.07,81.07
ITEM_00025504,TRANS_008429,PROD_1178,3,19.15,57.45
ITEM_00025505,TRANS_008429,PROD_0696,2,5.05,10.1
ITEM_00025506,TRANS_008429,PROD_0965,1,159.35,159.35
ITEM_00025507,TRANS_008430,PROD_1993,4,25.38,101.52
ITEM_00025508,TRANS_008430,PROD_1421,1,5.85,5.85
ITEM_00025509,TRANS_008430,PROD_0305,4,1461.34,5845.36
ITEM_00025510,TRANS_008431,PROD_0515,1,41.77,41.77
ITEM_00025511,TRANS_008431,PROD_1519,4,759.47,3037.88
ITEM_00025512,TRANS_008432,PROD_1766,3,86.76,260.28
ITEM_00025513,TRANS_008432,PROD_0635,1,19.61,19.61
ITEM_00025514,TRANS_008432,PROD_0652,1,147.06,147.06
ITEM_00025515,TRANS_008432,PROD_1651,4,102.61,410.44
ITEM_00025516,TRANS_008433,PROD_0060,4,739.88,2959.52
ITEM_00025517,TRANS_008433,PROD_1601,1,56.8,56.8
ITEM_00025518,TRANS_008433,PROD_0635,3,19.61,58.83
ITEM_00025519,TRANS_008434,PROD_1586,3,24.14,72.42
ITEM_00025520,TRANS_008434,PROD_1178,4,19.15,76.6
ITEM_00025521,TRANS_008434,PROD_1243,4,425.02,1700.08
ITEM_00025522,TRANS_008434,PROD_0300,3,724.43,2173.29
ITEM_00025523,TRANS_008434,PROD_1195,2,51.0,102.0
ITEM_00025524,TRANS_008435,PROD_1970,3,292.98,878.94
ITEM_00025525,TRANS_008436,PROD_1274,2,104.2,208.4
ITEM_00025526,TRANS_008436,PROD_0467,3,19.81,59.43
ITEM_00025527,TRANS_008436,PROD_0585,3,91.54,274.62
ITEM_00025528,TRANS_008437,PROD_1628,4,79.73,318.92
ITEM_00025529,TRANS_008438,PROD_1574,4,159.01,636.04
ITEM_00025530,TRANS_008438,PROD_1239,3,65.55,196.65
ITEM_00025531,TRANS_008439,PROD_0672,4,59.4,237.6
ITEM_00025532,TRANS_008439,PROD_1634,1,23.47,23.47
ITEM_00025533,TRANS_008439,PROD_1362,3,70.12,210.36
ITEM_00025534,TRANS_008440,PROD_0421,3,83.28,249.84
ITEM_00025535,TRANS_008440,PROD_1569,1,17.86,17.86
ITEM_00025536,TRANS_008440,PROD_0262,2,33.91,67.82
ITEM_00025537,TRANS_008441,PROD_1576,4,814.77,3259.08
ITEM_00025538,TRANS_008442,PROD_0188,4,441.56,1766.24
ITEM_00025539,TRANS_008442,PROD_0230,3,149.66,448.98
ITEM_00025540,TRANS_008442,PROD_1548,3,24.21,72.63
ITEM_00025541,TRANS_008443,PROD_1572,1,395.2,395.2
ITEM_00025542,TRANS_008443,PROD_0713,2,34.61,69.22
ITEM_00025543,TRANS_008443,PROD_0796,3,100.69,302.07
ITEM_00025544,TRANS_008443,PROD_1615,3,16.47,49.41
ITEM_00025545,TRANS_008443,PROD_0693,1,90.16,90.16
ITEM_00025546,TRANS_008443,PROD_1054,3,1232.42,3697.26
ITEM_00025547,TRANS_008444,PROD_0053,4,7.91,31.64
ITEM_00025548,TRANS_008444,PROD_1658,3,94.06,282.18
ITEM_00025549,TRANS_008445,PROD_0018,1,35.36,35.36
ITEM_00025550,TRANS_008446,PROD_1186,1,33.06,33.06
ITEM_00025551,TRANS_008446,PROD_0607,1,1485.44,1485.44
ITEM_00025552,TRANS_008446,PROD_0395,4,15.07,60.28
ITEM_00025553,TRANS_008446,PROD_0941,1,87.27,87.27
ITEM_00025554,TRANS_008446,PROD_1691,2,1341.89,2683.78
ITEM_00025555,TRANS_008446,PROD_0888,1,94.96,94.96
ITEM_00025556,TRANS_008446,PROD_0593,2,436.87,873.74
ITEM_00025557,TRANS_008447,PROD_0964,3,113.75,341.25
ITEM_00025558,TRANS_008447,PROD_0432,4,63.09,252.36
ITEM_00025559,TRANS_008447,PROD_0614,3,296.37,889.11
ITEM_00025560,TRANS_008447,PROD_0712,1,71.47,71.47
ITEM_00025561,TRANS_008447,PROD_1594,1,29.06,29.06
ITEM_00025562,TRANS_008447,PROD_1026,3,20.09,60.27
ITEM_00025563,TRANS_008447,PROD_0843,4,144.25,577.0
ITEM_00025564,TRANS_008447,PROD_0638,4,98.64,394.56
ITEM_00025565,TRANS_008448,PROD_0474,4,495.12,1980.48
ITEM_00025566,TRANS_008449,PROD_1873,1,149.47,149.47
ITEM_00025567,TRANS_008449,PROD_1179,2,337.42,674.84
ITEM_00025568,TRANS_008449,PROD_0178,1,267.18,267.18
ITEM_00025569,TRANS_008450,PROD_0964,2,113.75,227.5
ITEM_00025570,TRANS_008451,PROD_0230,1,149.66,149.66
ITEM_00025571,TRANS_008451,PROD_0816,4,83.72,334.88
ITEM_00025572,TRANS_008451,PROD_0471,1,77.98,77.98
ITEM_00025573,TRANS_008451,PROD_1879,1,77.83,77.83
ITEM_00025574,TRANS_008452,PROD_1914,1,76.02,76.02
ITEM_00025575,TRANS_008453,PROD_1754,2,16.97,33.94
ITEM_00025576,TRANS_008454,PROD_0311,2,105.67,211.34
ITEM_00025577,TRANS_008454,PROD_0968,3,1459.04,4377.12
ITEM_00025578,TRANS_008455,PROD_1993,2,25.38,50.76
ITEM_00025579,TRANS_008455,PROD_1796,1,72.74,72.74
ITEM_00025580,TRANS_008456,PROD_0700,2,788.35,1576.7
ITEM_00025581,TRANS_008456,PROD_1782,2,452.99,905.98
ITEM_00025582,TRANS_008457,PROD_0523,4,286.66,1146.64
ITEM_00025583,TRANS_008457,PROD_1635,3,93.54,280.62
